店舗コード,小分類コード,クラスコード,商品コード,商品名,レジ名,カナ名,規格,税コード,税タイプ,標準小売価格,売価(税抜き),売価(税込み),メーカー名,カテゴリコード
1,803,80305,4571266680030,いわみ　サラダ水菜　１Ｐ,いわみ　サラダ水菜　１Ｐ,ｲﾜﾐ ｻﾗﾀﾞﾐｽﾞﾅ 1P,１Ｐ,0,1,0,,298,ぐりーんはーと,
1,803,80317,4571266680115,いわみ　わさび菜　８０ｇ,いわみ　わさび菜　８０ｇ,ｲﾜﾐ ﾜｻﾋﾞﾅ 80G,８０ｇ,0,1,0,,298,ぐりーんはーと,
1,809,80905,4571275667152,金の干し芋　大袋　,金の干し芋　大袋　,,３００ｇ,0,1,0,,1080,日興フーズ,
1,803,80317,4571288431153,ケール,ケール,,,0,1,0,,350,,0
1,803,80317,4571288431351,金時草,金時草,,,0,1,0,,298,,
1,803,80317,4571288431566,ケール,ケール,,,0,1,0,,398,,
1,807,80701,4571337061508,原木椎茸,原木椎茸,,,0,1,0,,398,,0
1,802,80205,4571381421082,有機ピーマン,有機ピーマン,,,0,1,0,,338,,
1,803,80316,4571381421624,有機長ねぎ,有機長ねぎ,,,0,1,0,,398,,
1,809,80906,4571381421723,有機はぜきび,有機はぜきび,,,0,1,0,,398,,0
1,807,80701,4571506120012,京都産　菌床しいたけ,京都産　菌床しいたけ,,,0,1,0,,698,,
1,801,80108,4571507000016,広島産ベビーリーフ,広島産ベビーリーフ,,,0,1,0,,198,,0
1,801,80106,4571590850017,ブロリーナ　,ブロリーナ　,,１５０ｇ,0,1,0,,398,,
1,803,80316,4573129950014,七久里農園　土付きネギ　５００ｇ,七久里農園　土付きネギ　５０,ﾅﾅｸﾘﾉｳｴﾝ ﾂﾁﾂｷﾈｷﾞ 500G,５００ｇ,0,1,0,,300,七久里農園,0
1,802,80211,4573134820012,湯ノ口さんオクラ,湯ノ口さんオクラ,,,0,1,0,,338,,0
1,802,80211,4573134820029,赤オクラ,赤オクラ,,,0,1,0,,198,,0
1,803,80316,4573222170012,太ねぎ（甘ゆき物語）,太ねぎ（甘ゆき物語）,,,0,1,0,,450,,
1,802,80202,4573247210014,笑ちゃんトマト,笑ちゃんトマト,,,0,1,0,,398,,
1,809,80906,4573247650049,レトルトコーン,レトルトコーン,,,0,1,0,,598,,
1,809,80906,4573247650070,ゆりの結晶,ゆりの結晶,,,0,1,0,,298,,0
1,804,80402,4573267346854,めえ人参,めえ人参,,,0,1,0,,358,,0
1,806,80604,4573313570011,枝豆茶豆味,枝豆茶豆味,,,0,1,0,,798,,0
1,809,80906,4573476925185,九条ねぎざく切り,九条ねぎざく切り,,,0,1,0,,238,,
1,807,80709,4573477730023,伯耆　生キクラゲ　７５ｇ,伯耆　生キクラゲ　７５ｇ,ﾎｳｷ ﾅﾏｷｸﾗｹﾞ 75G,７５ｇ,0,1,0,,198,,
1,807,80709,4573477730221,ボイルきくらげ,ボイルきくらげ,,,0,1,0,,298,,
1,804,80404,4573487330015,山口さんのれんこん,山口さんのれんこん,,,0,1,0,,498,,
1,808,80801,4573547640016,まるよ促成　ペリーラ　Ｓ　２０ｇ,まるよ促成　ペリーラ　Ｓ　２,ﾏﾙﾖｿｸｾｲ ﾍﾟﾘ-ﾗ S 20G,２０ｇ,0,1,0,,298,,
1,803,80316,4573581720019,但馬ねぎマッチョ,但馬ねぎマッチョ,,,0,1,0,,398,,
1,801,80103,4573587550016,けいはん菜,けいはん菜,,,0,1,0,,298,,0
1,801,80108,4576290008638,カリーノケール,カリーノケール,,,0,1,0,,200,,
1,809,80906,4580019270039,黒にんにく100ｇ,黒にんにく100ｇ,,,0,1,0,,980,,
1,806,80609,4580035290011,落花生ブラック,落花生ブラック,,,0,1,0,,648,,
1,806,80609,4580035290028,落花生マーブル,落花生マーブル,,,0,1,0,,648,,
1,809,80906,4580035290066,四万十ジャンボ落花生,四万十ジャンボ落花生,,,0,1,0,,748,,0
1,806,80609,4580035290073,落花生レッド,落花生レッド,,,0,1,0,,648,,
1,805,80508,4580070310019,限界突破しょうが,限界突破しょうが,,,0,1,0,,450,,0
1,802,80209,4580081571133,縞むらさき茄子,縞むらさき茄子,,,0,1,0,,298,,
1,802,80209,4580081571140,京まんじゅう茄子,京まんじゅう茄子,,,0,1,0,,298,,
1,802,80209,4580081571157,ごちそう茄子,ごちそう茄子,,,0,1,0,,298,,
1,802,80209,4580081571164,長緑なす,長緑なす,,,0,1,0,,298,,
1,802,80209,4580081571171,ふわとろ茄子,ふわとろ茄子,,,0,1,0,,298,,
1,802,80209,4580081571188,くろすけ茄子,くろすけ茄子,,,0,1,0,,298,,
1,802,80209,4580081571201,白なす,白なす,,,0,1,0,,298,,
1,802,80209,4580081571218,緑なす（ますみ）,緑なす（ますみ）,,,0,1,0,,298,,
1,803,80317,4580102860017,小屋垣内　サラダほうれんそう,小屋垣内　サラダほうれんそう,ｺﾔｶﾞｲﾄ ｻﾗﾀﾞﾎｳﾚﾝｿｳｳ,,0,1,0,,138,小屋垣内農園,0
1,803,80304,4580119390019,博多万能ねぎ,博多万能ねぎ,,,0,1,0,,0,,0
