店舗コード,小分類コード,クラスコード,商品コード,商品名,レジ名,カナ名,規格,税コード,税タイプ,標準小売価格,売価(税抜き),売価(税込み),メーカー名,カテゴリコード
1,1003,100310,4582215920626,二世古　雪花,二世古　雪花,ﾆｾｺﾕｷﾊﾅ,,0,1,0,,2268,ニセコチーズ工房,
1,1001,100104,4582563470064,kimata farm ガーリックバター,ガーリックバター,,,0,1,0,,1197,,
1,1003,100304,4582592200151,エポワス　ベルトー,エポワス　ベルトー,,,0,1,0,,4490,,
1,1003,100306,4582592200397,コンテ18か月MOS,コンテ18か月MOS,,,0,1,0,,910,,0
1,1003,100303,4582592200489,フロムダンベール,フロムダンベール,,,0,1,0,,857,,
1,1003,100303,4582592200502,ロックフォールMONS,ロックフォールMONS,,,0,1,0,,980,,
1,1003,100302,4582592201592,カマンベール　ド　ノルマンディ,カマンベール　ド　ノルマンデ,,,0,1,0,,3320,,
1,1003,100304,4582592201899,モンドールMONS,モンドールMONS,,,0,1,0,,6700,,
1,1003,100306,4582592208027,コンテ24か月,コンテ24か月,,,0,1,0,,980,,
1,1003,100303,4582592208522,1924・チーズ,1924・チーズ,,,0,1,0,,900,,
1,1005,100501,4589685301047,蒼いダイヤオリーブ,蒼いダイヤオリーブ,,,0,1,0,,756,,
1,1003,100305,4589920960015,ラ・カプラ,ラ・カプラ,,,0,1,0,,2330,,
1,1003,100305,4589920960114,カプリ―ノ,カプリ―ノ,,,0,1,0,,2000,,
1,1003,100301,4589920960213,リコッタラ・カプラ,リコッタラ・カプラ,,,0,1,0,,2300,,
1,1005,100501,4589920960312,ラッテラ・カプラ,ラッテラ・カプラ,,,0,1,0,,462,,
1,1005,100501,4589920960329,ラッテ　ラカプラ,ラッテ　ラカプラ,,,0,1,0,,1500,,
1,1005,999999,4595315530022,ドライ果実ぶどう,ドライ果実ぶどう,,,0,1,0,,648,,
1,1005,999999,4595315530039,ドライ果実シャインマスカット,ドライ果実シャインマスカット,,,0,1,0,,648,,
1,1005,999999,4595315530046,ドライ果実かき,ドライ果実かき,,,0,1,0,,540,,
1,1005,999999,4595315530121,ドライ果実いちご,ドライ果実いちご,,,0,1,0,,864,,
1,1001,100102,4595640639056,ミルクデザイン　グラスフェッドバター無塩　１００ｇ,ミルクデザイン　バター食塩不,ﾐﾙｸDｸﾞﾗｽﾌｴﾂﾄﾞﾊﾞﾀ-ﾕｳｴﾝ100G,１００ｇ,0,1,0,,1780,,
1,1001,100101,4595640639063,ミルクデザイン　グラスフェッドバター有塩　１００ｇ,ミルクデザイン　バター有塩,ﾐﾙｸD ｸﾞﾗｽﾌｴﾂﾄﾞﾊﾞﾀ-ﾑｴﾝ100G,１００ｇ,0,1,0,,1780,,
1,1001,100103,4595640639209,ミルクデザイン　発酵バター,ミルクデザイン　発酵バター,,,0,1,0,,1845,,
1,1003,100301,4810898000114,モッツァレラ（セミハード）,モッツァレラ（セミハード）,,,0,1,0,,958,,
1,1003,100306,4810898000145,プロヴォラ（フレスカ）,プロヴォラ（フレスカ）,,,0,1,0,,1198,,
1,1003,100306,4810898000220,スカモルツァ,スカモルツァ,,,0,1,0,,1198,,
1,1003,100301,4810898001609,プロヴォレッタ,プロヴォレッタ,,,0,1,0,,699,,
1,1001,100104,4901061610503,黒豆ヴィーガンバター,黒豆ヴィーガンバター,,,0,1,0,,1620,,
1,1003,100309,4901231900120,キリ　クリームチーズ　６個,キリ　クリームチーズ　６個,,,0,1,0,,398,,
1,1001,100101,4901305810010,エシレバター　ブロック　有塩　１００ｇ,エシレバター　ブロック　有塩,ｴｼﾚﾊﾞﾀ- ﾌﾞﾛﾂｸ ﾕｳｴﾝ 100G,１００ｇ,0,1,0,,1770,片岡物産,
1,1001,100102,4901305810027,エシレバター　ブロック　食塩不使用　１００ｇ,エシレバター　ブロック　食塩,ｴｼﾚﾊﾞﾀ-ﾌﾞﾛﾂｸｼﾖｸｴﾝﾌｼﾖｳ100G,１００ｇ,0,1,0,,1770,片岡物産,
1,1002,100202,4901305810256,エシレバター・　無塩,エシレバター・　無塩,,,0,1,0,,818,,
1,1002,100201,4901305810263,エシレバター・　有塩,エシレバター・　有塩,,,0,1,0,,818,,
1,1002,100202,4901305810270,エシレバター　ブロック　食塩不使用　２５０ｇ,エシレバター　ブロック　食塩,ｴｼﾚﾊﾞﾀ-ﾌﾞﾛﾂｸｼﾖｸｴﾝﾌｼﾖｳ250G,２５０ｇ,0,1,0,,3800,片岡物産,
1,1002,100202,4901305810294,エシレバター・無塩,エシレバター・無塩,,,0,1,0,,3758,,
1,1002,100201,4901305810300,エシレバター・有塩,エシレバター・有塩,,,0,1,0,,3758,,
1,1005,100501,4901619001111,NOKKE HERB,NOKKE HERB,,,0,1,0,,486,,
1,1005,100501,4901619001173,NOKKE,NOKKE,,,0,1,0,,432,,
1,1003,100301,4902070028433,モッツアレラ,モッツアレラ,,,0,1,0,,652,,
1,1004,100401,4902720108355,切れてるチーズ・クラフト,切れてるチーズ・クラフト,,,0,1,0,,486,,
1,1004,100401,4902720108362,切れてるチーズカマンベール,切れてるチーズカマンベール,,,0,1,0,,486,,
1,1004,100401,4902720156271,クラフト　切れてるチーズ　１８枚,クラフト　切れてるチーズ　１,ｸﾗﾌﾄ ｷﾚﾃﾙﾁ-ｽﾞ 18ﾏｲ 134G,１３４ｇ,0,1,450,,519,森永乳業,0
1,1004,100401,4902720156295,クラフト切れてるチーズカマンベール入１８枚１３４ｇ,クラフト切れてるチーズカマン,ｸﾗﾌﾄｷﾚﾃﾙﾁ-ｽﾞｶﾏﾝﾍﾞ-ﾙｲﾘ134G,１３４ｇ,0,1,450,,519,森永乳業,0
1,1001,100102,4903050155996,雪印メグミルク　北海道バター　食塩不使用　２００ｇ,雪印メグミルク　北海道バター,ﾎﾂｶｲﾄﾞｳﾊﾞﾀ-ｼﾖｸｴﾝﾌｼﾖｳ 200G,２００ｇ,0,1,445,,486,雪印メグミルク,
