店舗コード,小分類コード,クラスコード,商品コード,商品名,レジ名,カナ名,規格,税コード,税タイプ,標準小売価格,売価(税抜き),売価(税込み),メーカー名,カテゴリコード
1,1202,120201,4595315633013,キノシタ　バターサンド1個,キノシタ　バターサンド1個,,,0,1,0,,300,,
1,1202,120201,4595315633020,キノシタ　バターサンド5個箱,キノシタ　バターサンド5個箱,,,0,1,0,,1650,,
1,1202,120202,4595641304526,生熟チーズ　ホール,生熟チーズ　ホール,,,0,1,0,,1296,,
1,1202,120202,4595641304717,雪ヶ峰　くちどけショコラロール,雪ヶ峰　くちどけショコラロー,,,0,1,0,,1620,,
1,1202,120202,4595641304755,雪ヶ峰ロール　プレミアムジャージー,雪ヶ峰ロール　プレミアムジャ,,,0,1,0,,1620,,
1,1202,120202,4595641304779,雪ヶ峰　ジャージーロール,雪ヶ峰　ジャージーロール,,,0,1,0,,1404,,
1,1202,120202,4595641304786,西山金時スウィートポテトロール,西山金時スウィートポテトロー,,,0,1,0,,1890,,
1,1202,120203,4595988754022,なめらかティラミス　プレーン,なめらかティラミス　プレーン,,,0,1,0,,600,,
1,1201,120106,4595988754039,なめらかティラミス抹茶,なめらかティラミス抹茶,,,0,1,0,,540,,
1,1202,120203,4595988754046,なめらかティラミス　チョコ,なめらかティラミス　チョコ,,,0,1,0,,600,,
1,1202,120203,4595988754053,なめらかティラミス　ベリー,なめらかティラミス　ベリー,,,0,1,0,,540,,
1,1201,120106,4595988754084,なめらかティラミスピスタチオ,なめらかティラミスピスタチオ,,,0,1,0,,610,,
1,1201,120102,4901154081456,寒天じゅれみかん,寒天じゅれみかん,,,0,1,0,,216,,
1,1201,120102,4901154081463,寒天じゅれｸﾞﾚｰﾌﾟﾌﾙｰﾂ,寒天じゅれｸﾞﾚｰﾌﾟﾌﾙｰﾂ,,,0,1,0,,216,,
1,1201,120102,4901154081487,寒天ジュレ　白桃,寒天ジュレ　白桃,,,0,1,0,,216,,
1,1201,120102,4901154081982,カベルネソーヴィニヨンジュレ,カベルネソーヴィニヨンジュレ,,,0,1,0,,260,,
1,1201,120102,4901154081999,シャルドネジュレ,シャルドネジュレ,,,0,1,0,,260,,
1,1201,120102,4902070021007,ﾀｶﾅｼｸﾞﾚｰﾌﾟｾﾞﾘｰ,ﾀｶﾅｼｸﾞﾚｰﾌﾟｾﾞﾘｰ,,,0,1,0,,89,,
1,1201,120102,4902070021014,ﾀｶﾅｼｱｯﾌﾟﾙｾﾞﾘｰ,ﾀｶﾅｼｱｯﾌﾟﾙｾﾞﾘｰ,,,0,1,0,,89,,
1,1201,120102,4902070021021,ﾀｶﾅｼｵﾚﾝｼﾞｾﾞﾘｰ,ﾀｶﾅｼｵﾚﾝｼﾞｾﾞﾘｰ,,,0,1,0,,89,,
1,1201,120102,4905312003038,サクラ　キリマンコーヒーゼリー　,サクラ　キリマンコーヒーゼリ,ｻｸﾗ ﾌﾟﾚﾐｱｷﾘﾏﾝｺｰﾋｰｾﾞﾘｰ150G,１５０ｇ,0,1,0,,324,サクラ食品工業,
1,1201,120102,4905312003106,セイロンブレンド紅茶ゼリー　,セイロンブレンド紅茶ゼリー　,ｻｸﾗ ｾｲﾛﾝBｺｳﾁｬｾﾞﾘｰ 150G,１５０ｇ,0,1,0,,324,サクラ食品工業,
1,1201,120101,4908428506011,Non-GMOｶｽﾀｰﾄﾞﾌﾟﾘﾝ,Non-GMOｶｽﾀｰﾄﾞﾌﾟﾘﾝ,,,0,1,0,,369,,
1,1201,120101,4908525000436,美山たまごプリン,美山たまごプリン,,,0,1,0,,396,,
1,1201,120101,4908525000443,美山F　たまごプリン,美山F　たまごプリン,,,0,1,0,,396,,
1,1201,120106,4908525200010,美山牛乳ｼｭｰｸﾘｰﾑ,美山牛乳ｼｭｰｸﾘｰﾑ,,,0,1,0,,312,,
1,1201,120101,4908525200041,美山牛乳プリン,美山牛乳プリン,,,0,1,0,,300,,
1,1201,120102,4908590020339,柚子寒天,柚子寒天,,,0,1,0,,216,,
1,1201,120102,4908590020377,京じゅれ　黒豆　,京じゅれ　黒豆,ｷｮｳｼﾞｭﾚ ｸﾛﾏﾒ,１２０ｇ,0,1,210,,179,農事組合法人グリーン日吉,
1,1201,120102,4908590020995,寒天くろまめ,寒天くろまめ,,,0,1,0,,216,,
