店舗コード,小分類コード,クラスコード,商品コード,商品名,レジ名,カナ名,規格,税コード,税タイプ,標準小売価格,売価(税抜き),売価(税込み),メーカー名,カテゴリコード
1,1813,181301,2001093000000,黒毛和牛ごぼう（井上佃煮）,黒毛和牛ごぼう（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001094000000,水菜ゆば（井上佃煮）,水菜ゆば（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001095000000,東京ポテト（井上佃煮）,東京ポテト（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001096000000,たたきごぼう（井上佃煮）,たたきごぼう（井上佃煮）,,,0,1,0,,0,,
1,1804,180403,2001097000000,かす汁,かす汁,,,0,1,0,,0,,
1,1813,181301,2001098000000,白和え（井上佃煮）,白和え（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001100000000,たこ酢（井上佃煮）,たこ酢（井上佃煮）,,,0,1,0,,0,,
1,1807,180702,2001101000000,ひとくちビーフカツ,ひとくちビーフカツ,,,0,1,0,,0,,
1,1804,180402,2001102000000,すじこん,すじこん,,,0,1,0,,0,,
1,1813,181301,2001105000000,かぶら酢（井上佃煮）,かぶら酢（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001107000000,肉厚椎茸土佐（井上佃煮）,肉厚椎茸土佐（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001108000000,ピリちくわ（井上佃煮）,ピリちくわ（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001109000000,おかず汐金時豆（井上佃煮）,おかず汐金時豆（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001110000000,たこぬた（井上佃煮）,たこぬた（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001111000000,いかあられ（井上佃煮）,いかあられ（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001112000000,丹波黒豆（井上佃煮）,丹波黒豆（井上佃煮）,,,0,1,0,,0,,
1,1807,180702,2001115000000,あじフライ,あじフライ,,,0,1,0,,0,,
1,1807,180705,2001118000000,かき揚げ,かき揚げ,,,0,1,0,,0,,
1,1807,180704,2001120000000,ミートコロッケ,ミートコロッケ,,,0,1,0,,0,,
1,1807,180704,2001121000000,シャリシャリコロッケ,シャリシャリコロッケ,,,0,1,0,,0,,
1,1803,180303,2001122000000,冷やしうどんセット,冷やしうどんセット,,,0,1,0,,0,,
