店舗コード,小分類コード,クラスコード,商品コード,商品名,レジ名,カナ名,規格,税コード,税タイプ,標準小売価格,売価(税抜き),売価(税込み),メーカー名,カテゴリコード
1,1501,150103,4580406152276,ＰＩＺＺＡＲＥＶＯ　モッツァレラとリコッタのバジル,ＰＩＺＺＡＲＥＶＯ　モッツァ,ﾋﾟｻﾞﾚﾎﾞ ﾓﾂﾂｱﾚﾗﾄﾘｺﾂﾀﾉﾊﾞｼﾞﾙ,,0,1,0,,886,ＷＡＩＰＥＲ,
1,1501,150103,4580406152290,アラビアータ,アラビアータ,,,0,1,0,,735,,
1,1501,150103,4580406152306,ハバネロ激辛ピッツァ,ハバネロ激辛ピッツァ,,,0,1,0,,951,,
1,1501,150103,4580406152313,十勝産ラクレットと鴨肉のボロネーゼ,十勝産ラクレットと鴨肉のボロ,,,0,1,0,,951,,
1,1501,150103,4580406152337,REVOのアメリカーナ,REVOのアメリカーナ,,,0,1,0,,951,,
1,1501,150103,4580406152344,華味鳥マリナーラ,華味鳥マリナーラ,,,0,1,0,,735,,
1,1501,150103,4580406152351,生ベーコンピッツァ,生ベーコンピッツァ,,,0,1,0,,1059,,
1,1501,150103,4580406152368,マシュマロニューヨーカー,マシュマロニューヨーカー,,,0,1,0,,1059,,
1,1501,150103,4580406152375,バッファローチキン,バッファローチキン,,,0,1,0,,998,,
1,1501,150103,4580406152436,菜園ピッツァ静岡産マグロフレーク添え,菜園ピッツァ静岡産マグロフレ,,,0,1,0,,951,ＷＡＩＰＥＲ,0
1,1501,150103,4580406152450,茄子と無えんせきベーコンのアラビアータ,茄子と無えんせきベーコンのア,,,0,1,0,,754,,
1,1501,150103,4580406152481,濃厚海老クリーム,濃厚海老クリーム,,,0,1,0,,951,,
1,1501,150103,4580406153303,黒毛和牛ピザ,黒毛和牛ピザ,,,0,1,0,,1815,,0
1,1501,150103,4580406156069,厳選7種のﾌﾟﾚﾐｱﾑﾁｰｽﾞ,厳選7種のﾌﾟﾚﾐｱﾑﾁｰｽﾞ,,,0,1,0,,951,,
